Time (s);Temperature (C);Temp setpoint (C);Temp error (C);Temp PID output;Temp Kp;Temp Ki;Temp Kd;Diameter (mm);Diameter raw (mm);Diameter setpoint (mm);Fan duty (%);Extruder RPM;Spooler setpoint (RPM);Spooler RPM;Spooler Kp;Spooler Ki;Spooler Kd
118,1085;75,8889;90,0000;3,7947;6,1839;1,0000;0,0010;0,0500;0,5253;0,5324;0,3500;5,0000;0,3000;30,0000;28,8889;0,5000;0,5000;0,0500
118,1288;75,8889;90,0000;3,7947;6,1839;1,0000;0,0010;0,0500;0,5253;0,5324;0,3500;5,0000;0,3000;30,0000;28,8889;0,5000;0,5000;0,0500
118,1492;75,8889;90,0000;3,7947;6,1839;1,0000;0,0010;0,0500;0,5253;0,5324;0,3500;5,0000;0,3000;30,0000;28,8889;0,5000;0,5000;0,0500
118,1692;75,8889;90,0000;3,7947;6,1839;1,0000;0,0010;0,0500;0,5253;0,5324;0,3500;5,0000;0,3000;30,0000;28,8889;0,5000;0,5000;0,0500
118,1962;84,9668;90,0000;3,7947;5,8054;1,0000;0,0010;0,0500;0,5253;0,5324;0,3500;5,0000;0,3000;30,0000;29,6989;0,5000;0,5000;0,0500
118,2191;84,9668;90,0000;3,7947;5,8054;1,0000;0,0010;0,0500;0,5253;0,5324;0,3500;5,0000;0,3000;30,0000;29,6989;0,5000;0,5000;0,0500
118,2403;84,9668;90,0000;3,7947;5,8054;1,0000;0,0010;0,0500;0,5253;0,5324;0,3500;5,0000;0,3000;30,0000;29,6989;0,5000;0,5000;0,0500
118,2657;84,9668;90,0000;3,7947;5,8054;1,0000;0,0010;0,0500;0,5253;0,5324;0,3500;5,0000;0,3000;30,0000;29,6989;0,5000;0,5000;0,0500
118,2860;84,9668;90,0000;3,7589;5,7522;1,0000;0,0010;0,0500;0,5289;0,5324;0,3500;5,0000;0,3000;30,0000;28,6156;0,5000;0,5000;0,0500
118,3081;84,9668;90,0000;3,7589;5,7522;1,0000;0,0010;0,0500;0,5289;0,5324;0,3500;5,0000;0,3000;30,0000;28,6156;0,5000;0,5000;0,0500
118,3287;84,9668;90,0000;3,7589;5,7522;1,0000;0,0010;0,0500;0,5289;0,5324;0,3500;5,0000;0,3000;30,0000;28,6156;0,5000;0,5000;0,0500
118,3573;84,9668;90,0000;3,7589;5,7522;1,0000;0,0010;0,0500;0,5289;0,5324;0,3500;5,0000;0,3000;30,0000;28,6156;0,5000;0,5000;0,0500
118,3774;84,9668;90,0000;3,7589;5,7522;1,0000;0,0010;0,0500;0,5289;0,5324;0,3500;5,0000;0,3000;30,0000;28,6156;0,5000;0,5000;0,0500
118,4041;85,3291;90,0000;3,6868;5,6631;1,0000;0,0010;0,0500;0,5289;0,5324;0,3500;5,0000;0,3000;30,0000;29,5275;0,5000;0,5000;0,0500
118,4268;85,3291;90,0000;3,6868;5,6631;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,5275;0,5000;0,5000;0,0500
118,4497;85,3291;90,0000;3,6868;5,6631;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,5275;0,5000;0,5000;0,0500
118,4717;85,3291;90,0000;3,6868;5,6631;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,5275;0,5000;0,5000;0,0500
118,4944;84,2541;90,0000;3,0770;4,7869;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;31,0568;0,5000;0,5000;0,0500
118,5165;84,2541;90,0000;3,0770;4,7869;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;31,0568;0,5000;0,5000;0,0500
118,5370;84,2541;90,0000;3,0770;4,7869;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;31,0568;0,5000;0,5000;0,0500
118,5587;84,2541;90,0000;3,0770;4,7869;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;31,0568;0,5000;0,5000;0,0500
118,5810;84,2541;90,0000;3,0770;4,7869;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;31,0568;0,5000;0,5000;0,0500
118,6033;77,8640;90,0000;6,9187;10,7976;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;30,3637;0,5000;0,5000;0,0500
118,6319;77,8640;90,0000;6,9187;10,7976;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;30,3637;0,5000;0,5000;0,0500
118,6522;77,8640;90,0000;6,9187;10,7976;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;30,3637;0,5000;0,5000;0,0500
118,6738;77,8640;90,0000;6,9187;10,7976;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;30,3637;0,5000;0,5000;0,0500
118,7119;85,6955;90,0000;6,6705;8,5800;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;30,8213;0,5000;0,5000;0,0500
118,7321;85,6955;90,0000;6,6705;8,5800;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;30,8213;0,5000;0,5000;0,0500
118,7572;85,6955;90,0000;6,6705;8,5800;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;30,8213;0,5000;0,5000;0,0500
118,7867;85,6955;90,0000;6,6705;8,5800;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;30,8213;0,5000;0,5000;0,0500
118,8074;85,6955;90,0000;6,6705;8,5800;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;30,8213;0,5000;0,5000;0,0500
118,8288;91,7563;90,0000;6,1774;7,9495;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;31,6542;0,5000;0,5000;0,0500
118,8494;91,7563;90,0000;6,1774;7,9495;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;31,6542;0,5000;0,5000;0,0500
118,8714;91,7563;90,0000;6,1774;7,9495;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;31,6542;0,5000;0,5000;0,0500
118,8921;91,7563;90,0000;6,1774;7,9495;1,0000;0,0010;0,0500;0,5324;0,5431;0,3500;5,0000;0,3000;30,0000;31,6542;0,5000;0,5000;0,0500
118,9147;65,6081;90,0000;7,8704;10,7250;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8692;0,5000;0,5000;0,0500
118,9370;65,6081;90,0000;7,8704;10,7250;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8692;0,5000;0,5000;0,0500
118,9622;65,6081;90,0000;7,8704;10,7250;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8692;0,5000;0,5000;0,0500
118,9831;65,6081;90,0000;7,8704;10,7250;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8692;0,5000;0,5000;0,0500
119,0044;65,6081;90,0000;7,8704;10,7250;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8692;0,5000;0,5000;0,0500
119,0333;85,3291;90,0000;7,8341;9,8318;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;32,3268;0,5000;0,5000;0,0500
119,0558;85,3291;90,0000;7,8341;9,8318;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;32,3268;0,5000;0,5000;0,0500
119,0776;85,3291;90,0000;7,8341;9,8318;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;32,3268;0,5000;0,5000;0,0500
119,0980;85,3291;90,0000;7,8341;9,8318;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;32,3268;0,5000;0,5000;0,0500
119,1206;84,9668;90,0000;6,9263;8,5067;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;27,5586;0,5000;0,5000;0,0500
119,1423;84,9668;90,0000;6,9263;8,5067;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;27,5586;0,5000;0,5000;0,0500
119,1625;84,9668;90,0000;6,9263;8,5067;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;27,5586;0,5000;0,5000;0,0500
119,1836;84,9668;90,0000;6,9263;8,5067;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;27,5586;0,5000;0,5000;0,0500
119,2108;84,9668;90,0000;6,9263;8,5067;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;27,5586;0,5000;0,5000;0,0500
119,2379;83,9035;90,0000;7,0327;9,1027;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;30,0861;0,5000;0,5000;0,0500
119,2610;83,9035;90,0000;7,0327;9,1027;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;30,0861;0,5000;0,5000;0,0500
119,2822;83,9035;90,0000;7,0327;9,1027;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;30,0861;0,5000;0,5000;0,0500
119,3074;83,9035;90,0000;7,0327;9,1027;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;30,0861;0,5000;0,5000;0,0500
119,3321;84,2541;90,0000;7,1039;9,1557;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;31,2244;0,5000;0,5000;0,0500
119,3589;84,2541;90,0000;7,1039;9,1557;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;31,2244;0,5000;0,5000;0,0500
119,3843;84,2541;90,0000;7,1039;9,1557;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;31,2244;0,5000;0,5000;0,0500
119,4119;84,2541;90,0000;7,1039;9,1557;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;31,2244;0,5000;0,5000;0,0500
119,4348;85,3291;90,0000;7,1039;9,1223;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;28,0412;0,5000;0,5000;0,0500
119,4562;85,3291;90,0000;7,1039;9,1223;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;28,0412;0,5000;0,5000;0,0500
119,4812;85,3291;90,0000;7,1039;9,1223;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;28,0412;0,5000;0,5000;0,0500
119,5022;85,3291;90,0000;7,1039;9,1223;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;28,0412;0,5000;0,5000;0,0500
119,5238;85,3291;90,0000;7,1039;9,1223;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;28,0412;0,5000;0,5000;0,0500
119,5506;83,9035;90,0000;7,1390;9,1754;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,7584;0,5000;0,5000;0,0500
119,5714;83,9035;90,0000;7,1390;9,1754;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,7584;0,5000;0,5000;0,0500
119,5936;83,9035;90,0000;7,1390;9,1754;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,7584;0,5000;0,5000;0,0500
119,6156;83,9035;90,0000;7,1390;9,1754;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,7584;0,5000;0,5000;0,0500
119,6364;84,6085;90,0000;6,4646;8,1584;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8359;0,5000;0,5000;0,0500
119,6584;84,6085;90,0000;6,4646;8,1584;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8359;0,5000;0,5000;0,0500
119,6874;84,6085;90,0000;6,4646;8,1584;1,0000;0,0010;0,0500;0,5324;0,5218;0,3500;5,0000;0,3000;30,0000;29,8359;0,5000;0,5000;0,0500
119,7075;84,6085;90,0000;6,4646;8,1584;1,0000;0,0010;0,0500;0,5324;0,5218;0,3500;5,0000;0,3000;30,0000;29,8359;0,5000;0,5000;0,0500
119,7295;84,6085;90,0000;6,4646;8,1584;1,0000;0,0010;0,0500;0,5324;0,5218;0,3500;5,0000;0,3000;30,0000;29,8359;0,5000;0,5000;0,0500
119,7645;87,9904;90,0000;6,2351;8,1407;1,0000;0,0010;0,0500;0,5324;0,5218;0,3500;5,0000;0,3000;30,0000;29,5816;0,5000;0,5000;0,0500
119,7876;87,9904;90,0000;6,2351;8,1407;1,0000;0,0010;0,0500;0,5324;0,5218;0,3500;5,0000;0,3000;30,0000;29,5816;0,5000;0,5000;0,0500
119,8093;87,9904;90,0000;6,2351;8,1407;1,0000;0,0010;0,0500;0,5324;0,5218;0,3500;5,0000;0,3000;30,0000;29,5816;0,5000;0,5000;0,0500
119,8317;87,9904;90,0000;6,2351;8,1407;1,0000;0,0010;0,0500;0,5324;0,5218;0,3500;5,0000;0,3000;30,0000;29,5816;0,5000;0,5000;0,0500
119,8608;64,2226;90,0000;8,9884;12,2540;1,0000;0,0010;0,0500;0,5324;0,5218;0,3500;5,0000;0,3000;30,0000;30,3175;0,5000;0,5000;0,0500
119,8819;64,2226;90,0000;8,9884;12,2540;1,0000;0,0010;0,0500;0,5324;0,5218;0,3500;5,0000;0,3000;30,0000;30,3175;0,5000;0,5000;0,0500
119,9059;64,2226;90,0000;8,9884;12,2540;1,0000;0,0010;0,0500;0,5324;0,5218;0,3500;5,0000;0,3000;30,0000;30,3175;0,5000;0,5000;0,0500
119,9404;64,2226;90,0000;8,9884;12,2540;1,0000;0,0010;0,0500;0,5324;0,5218;0,3500;5,0000;0,3000;30,0000;30,3175;0,5000;0,5000;0,0500
119,9621;83,2133;90,0000;7,2279;8,4085;1,0000;0,0010;0,0500;0,5324;0,5218;0,3500;5,0000;0,3000;30,0000;29,8760;0,5000;0,5000;0,0500
119,9841;83,2133;90,0000;7,2279;8,4085;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8760;0,5000;0,5000;0,0500
120,0066;83,2133;90,0000;7,2279;8,4085;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8760;0,5000;0,5000;0,0500
120,0270;83,2133;90,0000;7,2279;8,4085;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8760;0,5000;0,5000;0,0500
120,0518;84,6085;90,0000;7,3000;9,3573;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8201;0,5000;0,5000;0,0500
120,0739;84,6085;90,0000;7,3000;9,3573;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8201;0,5000;0,5000;0,0500
120,0948;84,6085;90,0000;7,3000;9,3573;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8201;0,5000;0,5000;0,0500
120,1208;84,6085;90,0000;7,3000;9,3573;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8201;0,5000;0,5000;0,0500
120,1441;84,6085;90,0000;7,3000;9,3573;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;29,8201;0,5000;0,5000;0,0500
120,1675;87,5976;90,0000;7,0369;8,9310;1,0000;0,0010;0,0500;0,5324;0,5324;0,3500;5,0000;0,3000;30,0000;30,3943;0,5000;0,5000;0,0500
120,1894;87,5976;90,0000;7,0369;8,9310;1,0000;0,0010;0,0500;0,5289;0,5218;0,3500;5,0000;0,3000;30,0000;30,3943;0,5000;0,5000;0,0500
120,2118;87,5976;90,0000;7,0369;8,9310;1,0000;0,0010;0,0500;0,5289;0,5218;0,3500;5,0000;0,3000;30,0000;30,3943;0,5000;0,5000;0,0500
120,2368;87,5976;90,0000;7,0369;8,9310;1,0000;0,0010;0,0500;0,5289;0,5218;0,3500;5,0000;0,3000;30,0000;30,3943;0,5000;0,5000;0,0500
120,2568;84,9668;90,0000;6,9306;8,9035;1,0000;0,0010;0,0500;0,5253;0,5218;0,3500;5,0000;0,3000;30,0000;30,1898;0,5000;0,5000;0,0500
120,2885;84,9668;90,0000;6,9306;8,9035;1,0000;0,0010;0,0500;0,5253;0,5218;0,3500;5,0000;0,3000;30,0000;30,1898;0,5000;0,5000;0,0500
120,3185;84,9668;90,0000;6,9306;8,9035;1,0000;0,0010;0,0500;0,5253;0,5218;0,3500;5,0000;0,3000;30,0000;30,1898;0,5000;0,5000;0,0500
120,3402;84,9668;90,0000;6,9306;8,9035;1,0000;0,0010;0,0500;0,5253;0,5218;0,3500;5,0000;0,3000;30,0000;30,1898;0,5000;0,5000;0,0500
120,3629;83,2133;90,0000;7,0346;9,1109;1,0000;0,0010;0,0500;0,5253;0,5218;0,3500;5,0000;0,3000;30,0000;28,8977;0,5000;0,5000;0,0500
120,3841;83,2133;90,0000;7,0346;9,1109;1,0000;0,0010;0,0500;0,5253;0,5218;0,3500;5,0000;0,3000;30,0000;28,8977;0,5000;0,5000;0,0500
120,4048;83,2133;90,0000;7,0346;9,1109;1,0000;0,0010;0,0500;0,5253;0,5218;0,3500;5,0000;0,3000;30,0000;28,8977;0,5000;0,5000;0,0500
120,4270;83,2133;90,0000;7,0346;9,1109;1,0000;0,0010;0,0500;0,5253;0,5218;0,3500;5,0000;0,3000;30,0000;28,8977;0,5000;0,5000;0,0500
120,4534;83,2133;90,0000;7,0346;9,1109;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;28,8977;0,5000;0,5000;0,0500
120,4745;84,9668;90,0000;7,0709;9,1142;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;31,5557;0,5000;0,5000;0,0500
120,5007;84,9668;90,0000;7,0709;9,1142;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;31,5557;0,5000;0,5000;0,0500
120,5231;84,9668;90,0000;7,0709;9,1142;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;31,5557;0,5000;0,5000;0,0500
120,5459;84,9668;90,0000;7,0709;9,1142;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;31,5557;0,5000;0,5000;0,0500
120,5731;100,9119;90,0000;5,3700;6,5575;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;30,9497;0,5000;0,5000;0,0500
120,5947;100,9119;90,0000;5,3700;6,5575;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;30,9497;0,5000;0,5000;0,0500
120,6154;100,9119;90,0000;5,3700;6,5575;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;30,9497;0,5000;0,5000;0,0500
120,6403;100,9119;90,0000;5,3700;6,5575;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;30,9497;0,5000;0,5000;0,0500
120,6603;100,9119;90,0000;5,3700;6,5575;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;30,9497;0,5000;0,5000;0,0500
120,6871;85,6955;90,0000;5,2613;7,2344;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;28,6662;0,5000;0,5000;0,0500
120,7089;85,6955;90,0000;5,2613;7,2344;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;28,6662;0,5000;0,5000;0,0500
120,7312;85,6955;90,0000;5,2613;7,2344;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;28,6662;0,5000;0,5000;0,0500
120,7516;85,6955;90,0000;5,2613;7,2344;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;28,6662;0,5000;0,5000;0,0500
120,7728;98,1053;90,0000;4,2498;5,7793;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;32,3953;0,5000;0,5000;0,0500
120,7969;98,1053;90,0000;4,2498;5,7793;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;32,3953;0,5000;0,5000;0,0500
120,8171;98,1053;90,0000;4,2498;5,7793;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;32,3953;0,5000;0,5000;0,0500
120,8372;98,1053;90,0000;4,2498;5,7793;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;32,3953;0,5000;0,5000;0,0500
120,8580;98,1053;90,0000;4,2498;5,7793;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;32,3953;0,5000;0,5000;0,0500
120,8842;84,9668;90,0000;2,1754;3,1660;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;30,8600;0,5000;0,5000;0,0500
120,9053;84,9668;90,0000;2,1754;3,1660;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;30,8600;0,5000;0,5000;0,0500
120,9258;84,9668;90,0000;2,1754;3,1660;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;30,8600;0,5000;0,5000;0,0500
120,9479;84,9668;90,0000;2,1754;3,1660;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;30,8600;0,5000;0,5000;0,0500
120,9955;84,6085;90,0000;2,0359;3,9939;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;36,6768;0,5000;0,5000;0,0500
121,0213;84,6085;90,0000;2,0359;3,9939;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;36,6768;0,5000;0,5000;0,0500
121,0421;84,6085;90,0000;2,0359;3,9939;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;36,6768;0,5000;0,5000;0,0500
121,0642;84,6085;90,0000;2,0359;3,9939;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;36,6768;0,5000;0,5000;0,0500
121,0846;83,5565;90,0000;2,1411;4,2211;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;20,8531;0,5000;0,5000;0,0500
121,1053;83,5565;90,0000;2,1411;4,2211;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;20,8531;0,5000;0,5000;0,0500
121,1275;83,5565;90,0000;2,1411;4,2211;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;20,8531;0,5000;0,5000;0,0500
121,1515;83,5565;90,0000;2,1411;4,2211;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;20,8531;0,5000;0,5000;0,0500
121,1850;84,6085;90,0000;2,4400;4,6150;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;36,5949;0,5000;0,5000;0,0500
121,2081;84,6085;90,0000;2,4400;4,6150;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;36,5949;0,5000;0,5000;0,0500
121,2289;84,6085;90,0000;2,4400;4,6150;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;36,5949;0,5000;0,5000;0,0500
121,2502;84,6085;90,0000;2,4400;4,6150;1,0000;0,0010;0,0500;0,5218;0,5218;0,3500;5,0000;0,3000;30,0000;36,5949;0,5000;0,5000;0,0500
121,2757;85,6955;90,0000;2,3671;4,3592;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;30,2974;0,5000;0,5000;0,0500
121,2959;85,6955;90,0000;2,3671;4,3592;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;30,2974;0,5000;0,5000;0,0500
121,3202;85,6955;90,0000;2,3671;4,3592;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;30,2974;0,5000;0,5000;0,0500
121,3426;85,6955;90,0000;2,3671;4,3592;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;30,2974;0,5000;0,5000;0,0500
121,3694;80,9061;90,0000;2,5978;4,7408;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;27,4187;0,5000;0,5000;0,0500
121,3924;80,9061;90,0000;2,5978;4,7408;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;27,4187;0,5000;0,5000;0,0500
121,4131;80,9061;90,0000;2,5978;4,7408;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;27,4187;0,5000;0,5000;0,0500
121,4335;80,9061;90,0000;2,5978;4,7408;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;27,4187;0,5000;0,5000;0,0500
121,4540;80,9061;90,0000;2,5978;4,7408;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;27,4187;0,5000;0,5000;0,0500
121,4773;83,9035;90,0000;2,7042;4,7860;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;30,3146;0,5000;0,5000;0,0500
121,5098;83,9035;90,0000;2,7042;4,7860;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;30,3146;0,5000;0,5000;0,0500
121,5312;83,9035;90,0000;2,7042;4,7860;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;30,3146;0,5000;0,5000;0,0500
121,5524;83,9035;90,0000;2,7042;4,7860;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;30,3146;0,5000;0,5000;0,0500
121,5873;84,6085;90,0000;4,3345;7,1603;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;29,6597;0,5000;0,5000;0,0500
121,6091;84,6085;90,0000;4,3345;7,1603;1,0000;0,0010;0,0500;0,5218;0,5111;0,3500;5,0000;0,3000;30,0000;29,6597;0,5000;0,5000;0,0500
121,6322;84,6085;90,0000;4,3345;7,1603;1,0000;0,0010;0,0500;0,5182;0,5111;0,3500;5,0000;0,3000;30,0000;29,6597;0,5000;0,5000;0,0500
121,6540;84,6085;90,0000;4,3345;7,1603;1,0000;0,0010;0,0500;0,5182;0,5111;0,3500;5,0000;0,3000;30,0000;29,6597;0,5000;0,5000;0,0500
121,6810;86,4466;90,0000;4,2594;6,2547;1,0000;0,0010;0,0500;0,5182;0,5111;0,3500;5,0000;0,3000;30,0000;29,8078;0,5000;0,5000;0,0500
